"X1" "X2" "V3"
"96" "ENSMUSG00000047492" "ENSMUSG00000021816" "0.261039968159939"
"97" "ENSMUSG00000047492" "ENSMUSG00000063524" "0.227920063680122"
"98" "ENSMUSG00000027474" "ENSMUSG00000022385" "0.186322805900825"
"99" "ENSMUSG00000027474" "ENSMUSG00000039057" "0.174356407912693"
"100" "ENSMUSG00000027474" "ENSMUSG00000026796" "0.174356407912693"
"101" "ENSMUSG00000052075" "ENSMUSG00000022496" "0.231305252715039"
"102" "ENSMUSG00000052075" "ENSMUSG00000106595" "0.119295343664057"
"103" "ENSMUSG00000052075" "ENSMUSG00000081816" "0.0596843906305846"
"104" "ENSMUSG00000052075" "ENSMUSG00000081196" "0.0669855246817114"
"105" "ENSMUSG00000082284" "ENSMUSG00000022579" "0.261039968159939"
"106" "ENSMUSG00000082284" "ENSMUSG00000090322" "0.261039968159939"
"107" "ENSMUSG00000116733" "ENSMUSG00000022657" "0.261039968159939"
"108" "ENSMUSG00000116733" "ENSMUSG00000050174" "0.261039968159939"
"109" "ENSMUSG00000082357" "ENSMUSG00000022749" "0.151414206349272"
"110" "ENSMUSG00000082357" "ENSMUSG00000053604" "0.0588724209427102"
"111" "ENSMUSG00000082357" "ENSMUSG00000018012" "0.143009772145564"
"112" "ENSMUSG00000082357" "ENSMUSG00000030697" "0.118709998880155"
"113" "ENSMUSG00000082357" "ENSMUSG00000040680" "0.044704788295075"
"114" "ENSMUSG00000091686" "ENSMUSG00000022890" "0.261039968159939"
"115" "ENSMUSG00000091686" "ENSMUSG00000059447" "0.227920063680122"
"116" "ENSMUSG00000109156" "ENSMUSG00000024030" "0.261039968159939"
"117" "ENSMUSG00000109156" "ENSMUSG00000079297" "0.227920063680122"
"118" "ENSMUSG00000117761" "ENSMUSG00000024429" "0.258575342536724"
"119" "ENSMUSG00000117761" "ENSMUSG00000038181" "0.232849314926553"
"120" "ENSMUSG00000082745" "ENSMUSG00000024660" "0.261039968159939"
"121" "ENSMUSG00000082745" "ENSMUSG00000051950" "0.227920063680122"
"122" "ENSMUSG00000091745" "ENSMUSG00000024789" "0.258575342536724"
"123" "ENSMUSG00000091745" "ENSMUSG00000031608" "0.232849314926553"
"124" "ENSMUSG00000009281" "ENSMUSG00000025208" "0.261039968159939"
"125" "ENSMUSG00000009281" "ENSMUSG00000067722" "0.227920063680122"
"126" "ENSMUSG00000011114" "ENSMUSG00000025236" "0.261039968159939"
"127" "ENSMUSG00000011114" "ENSMUSG00000026319" "0.227920063680122"
"128" "ENSMUSG00000027642" "ENSMUSG00000025359" "0.249212058699148"
"129" "ENSMUSG00000027642" "ENSMUSG00000045106" "0.1500466987398"
"130" "ENSMUSG00000027642" "ENSMUSG00000054408" "0.121077483973106"
"131" "ENSMUSG00000117269" "ENSMUSG00000025370" "0.261039968159939"
"132" "ENSMUSG00000117269" "ENSMUSG00000042109" "0.261039968159939"
"133" "ENSMUSG00000037979" "ENSMUSG00000025584" "0.142569827983224"
"134" "ENSMUSG00000037979" "ENSMUSG00000027184" "0.0846628570526038"
"135" "ENSMUSG00000037979" "ENSMUSG00000047117" "0.100571873395922"
"136" "ENSMUSG00000037979" "ENSMUSG00000074698" "0.0846628570526038"
"137" "ENSMUSG00000037979" "ENSMUSG00000086569" "0.111433013217729"
"138" "ENSMUSG00000025804" "ENSMUSG00000024856" "0.258575342536724"
"139" "ENSMUSG00000024856" "ENSMUSG00000021326" "0.232849314926553"
"140" "ENSMUSG00000016624" "ENSMUSG00000031844" "0.232849314926553"
"141" "ENSMUSG00000016624" "ENSMUSG00000025876" "0.258575342536724"
"142" "ENSMUSG00000016624" "ENSMUSG00000031844" "0.232849314926553"
"143" "ENSMUSG00000031844" "ENSMUSG00000025876" "0.258575342536724"
"144" "ENSMUSG00000082461" "ENSMUSG00000025946" "0.186322805900825"
"145" "ENSMUSG00000082461" "ENSMUSG00000027206" "0.174356407912693"
"146" "ENSMUSG00000082461" "ENSMUSG00000086255" "0.174356407912693"
"147" "ENSMUSG00000024066" "ENSMUSG00000025971" "0.261039968159939"
"148" "ENSMUSG00000024066" "ENSMUSG00000052912" "0.261039968159939"
"149" "ENSMUSG00000106826" "ENSMUSG00000027078" "0.261039968159939"
"150" "ENSMUSG00000106826" "ENSMUSG00000006221" "0.227920063680122"
"151" "ENSMUSG00000032966" "ENSMUSG00000027230" "0.261039968159939"
"152" "ENSMUSG00000032966" "ENSMUSG00000064358" "0.227920063680122"
"153" "ENSMUSG00000078753" "ENSMUSG00000027805" "0.258575342536724"
"154" "ENSMUSG00000078753" "ENSMUSG00000111097" "0.232849314926553"
"155" "ENSMUSG00000004460" "ENSMUSG00000028016" "0.261039968159939"
"156" "ENSMUSG00000004460" "ENSMUSG00000047428" "0.261039968159939"
"157" "ENSMUSG00000024210" "ENSMUSG00000028402" "0.16664746618262"
"158" "ENSMUSG00000024210" "ENSMUSG00000117582" "0.134839495132022"
"159" "ENSMUSG00000024210" "ENSMUSG00000037370" "0.22077146630411"
"160" "ENSMUSG00000079391" "ENSMUSG00000028608" "0.261039968159939"
"161" "ENSMUSG00000079391" "ENSMUSG00000051481" "0.227920063680122"
"162" "ENSMUSG00000118471" "ENSMUSG00000116116" "0.258575342536724"
"163" "ENSMUSG00000118471" "ENSMUSG00000028702" "0.258575342536724"
"164" "ENSMUSG00000089891" "ENSMUSG00000028713" "0.261039968159939"
"165" "ENSMUSG00000089891" "ENSMUSG00000023345" "0.227920063680122"
"166" "ENSMUSG00000044534" "ENSMUSG00000028786" "0.162967375021438"
"167" "ENSMUSG00000044534" "ENSMUSG00000034308" "0.0737285937502575"
"168" "ENSMUSG00000044534" "ENSMUSG00000051228" "0.220025313226164"
"169" "ENSMUSG00000044534" "ENSMUSG00000064966" "0.0630419117333453"
"170" "ENSMUSG00000105652" "ENSMUSG00000028811" "0.261039968159939"
"171" "ENSMUSG00000105652" "ENSMUSG00000033444" "0.261039968159939"
"172" "ENSMUSG00000117467" "ENSMUSG00000028837" "0.261039968159939"
"173" "ENSMUSG00000117467" "ENSMUSG00000046774" "0.227920063680122"
"174" "ENSMUSG00000031073" "ENSMUSG00000027523" "0.258575342536724"
"175" "ENSMUSG00000031073" "ENSMUSG00000028838" "0.258575342536724"
"176" "ENSMUSG00000082032" "ENSMUSG00000029038" "0.225925650012324"
"177" "ENSMUSG00000082032" "ENSMUSG00000108777" "0.13604814551817"
"178" "ENSMUSG00000082032" "ENSMUSG00000031583" "0.119727236779756"
"179" "ENSMUSG00000108920" "ENSMUSG00000029123" "0.261039968159939"
"180" "ENSMUSG00000108920" "ENSMUSG00000100867" "0.261039968159939"
"181" "ENSMUSG00000048080" "ENSMUSG00000029128" "0.258575342536724"
"182" "ENSMUSG00000048080" "ENSMUSG00000099319" "0.232849314926553"
"183" "ENSMUSG00000029458" "ENSMUSG00000091481" "0.22076920060419"
"184" "ENSMUSG00000091481" "ENSMUSG00000017221" "0.137655434775836"
"185" "ENSMUSG00000091481" "ENSMUSG00000097537" "0.119727236779756"
"186" "ENSMUSG00000048000" "ENSMUSG00000029465" "0.261039968159939"
"187" "ENSMUSG00000048000" "ENSMUSG00000107041" "0.261039968159939"
"188" "ENSMUSG00000032401" "ENSMUSG00000029541" "0.225925650012324"
"189" "ENSMUSG00000032401" "ENSMUSG00000036800" "0.13604814551817"
"190" "ENSMUSG00000032401" "ENSMUSG00000105925" "0.119727236779756"
"191" "ENSMUSG00000025241" "ENSMUSG00000029551" "0.261039968159939"
"192" "ENSMUSG00000025241" "ENSMUSG00000105870" "0.227920063680122"
"193" "ENSMUSG00000022226" "ENSMUSG00000029554" "0.261039968159939"
"194" "ENSMUSG00000022226" "ENSMUSG00000043311" "0.261039968159939"
"195" "ENSMUSG00000032892" "ENSMUSG00000029607" "0.261039968159939"
"196" "ENSMUSG00000032892" "ENSMUSG00000041079" "0.261039968159939"
"197" "ENSMUSG00000117431" "ENSMUSG00000030177" "0.261039968159939"
"198" "ENSMUSG00000117431" "ENSMUSG00000118272" "0.227920063680122"
"199" "ENSMUSG00000049305" "ENSMUSG00000098113" "0.0811447229264425"
"200" "ENSMUSG00000049305" "ENSMUSG00000030346" "0.230631393518364"
"201" "ENSMUSG00000049305" "ENSMUSG00000106413" "0.0656024802180528"
"202" "ENSMUSG00000049305" "ENSMUSG00000090475" "0.140354129729386"
"203" "ENSMUSG00000027350" "ENSMUSG00000030471" "0.186322805900825"
"204" "ENSMUSG00000027350" "ENSMUSG00000064653" "0.174356407912693"
"205" "ENSMUSG00000027350" "ENSMUSG00000027072" "0.174356407912693"
"206" "ENSMUSG00000046834" "ENSMUSG00000030500" "0.261039968159939"
"207" "ENSMUSG00000046834" "ENSMUSG00000008763" "0.227920063680122"
"208" "ENSMUSG00000027314" "ENSMUSG00000083710" "0.149368010102231"
"209" "ENSMUSG00000027314" "ENSMUSG00000077437" "0.0802956292632443"
"210" "ENSMUSG00000027314" "ENSMUSG00000030699" "0.2199187003735"
"211" "ENSMUSG00000027314" "ENSMUSG00000086861" "0.0698095991998155"
"212" "ENSMUSG00000082342" "ENSMUSG00000030787" "0.26156412455957"
"213" "ENSMUSG00000082342" "ENSMUSG00000110754" "0.260306054881504"
"214" "ENSMUSG00000040997" "ENSMUSG00000030838" "0.186322805900825"
"215" "ENSMUSG00000040997" "ENSMUSG00000081138" "0.174356407912693"
"216" "ENSMUSG00000040997" "ENSMUSG00000105579" "0.174356407912693"
"217" "ENSMUSG00000031073" "ENSMUSG00000027523" "0.258575342536724"
"218" "ENSMUSG00000027523" "ENSMUSG00000028838" "0.232849314926553"
"219" "ENSMUSG00000015766" "ENSMUSG00000031226" "0.225925650012324"
"220" "ENSMUSG00000015766" "ENSMUSG00000022993" "0.159874332309724"
"221" "ENSMUSG00000015766" "ENSMUSG00000055748" "0.137655434775836"
"222" "ENSMUSG00000091745" "ENSMUSG00000024789" "0.258575342536724"
"223" "ENSMUSG00000024789" "ENSMUSG00000031608" "0.258575342536724"
"224" "ENSMUSG00000100260" "ENSMUSG00000031629" "0.261039968159939"
"225" "ENSMUSG00000100260" "ENSMUSG00000021368" "0.227920063680122"
"226" "ENSMUSG00000086390" "ENSMUSG00000031706" "0.261039968159939"
"227" "ENSMUSG00000086390" "ENSMUSG00000109869" "0.261039968159939"
"228" "ENSMUSG00000085982" "ENSMUSG00000065273" "0.174356407912693"
"229" "ENSMUSG00000085982" "ENSMUSG00000031789" "0.174356407912693"
"230" "ENSMUSG00000085982" "ENSMUSG00000105466" "0.186322805900825"
"231" "ENSMUSG00000046005" "ENSMUSG00000031907" "0.261039968159939"
"232" "ENSMUSG00000046005" "ENSMUSG00000041423" "0.261039968159939"
"233" "ENSMUSG00000089961" "ENSMUSG00000097626" "0.232849314926553"
"234" "ENSMUSG00000089961" "ENSMUSG00000032035" "0.258575342536724"
"235" "ENSMUSG00000089961" "ENSMUSG00000097626" "0.232849314926553"
"236" "ENSMUSG00000097626" "ENSMUSG00000032035" "0.258575342536724"
"237" "ENSMUSG00000114647" "ENSMUSG00000032125" "0.225925650012324"
"238" "ENSMUSG00000114647" "ENSMUSG00000031353" "0.13604814551817"
"239" "ENSMUSG00000114647" "ENSMUSG00000085400" "0.119727236779756"
"240" "ENSMUSG00000077345" "ENSMUSG00000032245" "0.260834755647927"
"241" "ENSMUSG00000077345" "ENSMUSG00000103647" "0.261036097211528"
"242" "ENSMUSG00000117653" "ENSMUSG00000112707" "0.159874332309724"
"243" "ENSMUSG00000117653" "ENSMUSG00000032363" "0.22076920060419"
"244" "ENSMUSG00000117653" "ENSMUSG00000068250" "0.13604814551817"
"245" "ENSMUSG00000074024" "ENSMUSG00000096069" "0.134839495132022"
"246" "ENSMUSG00000074024" "ENSMUSG00000032388" "0.22077146630411"
"247" "ENSMUSG00000074024" "ENSMUSG00000106204" "0.16664746618262"
"248" "ENSMUSG00000028796" "ENSMUSG00000032718" "0.261039968159939"
"249" "ENSMUSG00000028796" "ENSMUSG00000061650" "0.227920063680122"
"250" "ENSMUSG00000033222" "ENSMUSG00000022748" "0.258575342536724"
"251" "ENSMUSG00000022748" "ENSMUSG00000020246" "0.232849314926553"
"252" "ENSMUSG00000017830" "ENSMUSG00000033487" "0.225925650012324"
"253" "ENSMUSG00000017830" "ENSMUSG00000093738" "0.13604814551817"
"254" "ENSMUSG00000017830" "ENSMUSG00000082630" "0.119727236779756"
"255" "ENSMUSG00000108682" "ENSMUSG00000030341" "0.258575342536724"
"256" "ENSMUSG00000108682" "ENSMUSG00000033781" "0.258575342536724"
"257" "ENSMUSG00000107462" "ENSMUSG00000034544" "0.261039968159939"
"258" "ENSMUSG00000107462" "ENSMUSG00000032852" "0.227920063680122"
"259" "ENSMUSG00000096875" "ENSMUSG00000035033" "0.225925650012324"
"260" "ENSMUSG00000096875" "ENSMUSG00000029814" "0.13604814551817"
"261" "ENSMUSG00000096875" "ENSMUSG00000105199" "0.119727236779756"
"262" "ENSMUSG00000102609" "ENSMUSG00000035150" "0.227237465193223"
"263" "ENSMUSG00000102609" "ENSMUSG00000109822" "0.0630692062437011"
"264" "ENSMUSG00000102609" "ENSMUSG00000028003" "0.0556582586912812"
"265" "ENSMUSG00000102609" "ENSMUSG00000032840" "0.133745180378174"
"266" "ENSMUSG00000062712" "ENSMUSG00000079055" "0.258575342536724"
"267" "ENSMUSG00000062712" "ENSMUSG00000035177" "0.258575342536724"
"268" "ENSMUSG00000111560" "ENSMUSG00000035456" "0.261039968159939"
"269" "ENSMUSG00000111560" "ENSMUSG00000115816" "0.227920063680122"
"270" "ENSMUSG00000091615" "ENSMUSG00000035984" "0.225925650012324"
"271" "ENSMUSG00000091615" "ENSMUSG00000020912" "0.119727236779756"
"272" "ENSMUSG00000091615" "ENSMUSG00000098620" "0.13604814551817"
"273" "ENSMUSG00000084706" "ENSMUSG00000024180" "0.149368010102231"
"274" "ENSMUSG00000084706" "ENSMUSG00000100182" "0.0698095991998155"
"275" "ENSMUSG00000084706" "ENSMUSG00000036197" "0.2199187003735"
"276" "ENSMUSG00000084706" "ENSMUSG00000099997" "0.0802956292632443"
"277" "ENSMUSG00000106992" "ENSMUSG00000036216" "0.261039968159939"
"278" "ENSMUSG00000106992" "ENSMUSG00000108090" "0.227920063680122"
"279" "ENSMUSG00000118172" "ENSMUSG00000050234" "0.0833985633984354"
"280" "ENSMUSG00000118172" "ENSMUSG00000036731" "0.214405541330672"
"281" "ENSMUSG00000118172" "ENSMUSG00000107091" "0.0522330162626182"
"282" "ENSMUSG00000118172" "ENSMUSG00000001909" "0.0715232110407221"
"283" "ENSMUSG00000118172" "ENSMUSG00000017688" "0.0494514143466461"
"284" "ENSMUSG00000105987" "ENSMUSG00000080696" "0.22076920060419"
"285" "ENSMUSG00000105987" "ENSMUSG00000036760" "0.159874332309724"
"286" "ENSMUSG00000105987" "ENSMUSG00000030935" "0.13604814551817"
"287" "ENSMUSG00000110243" "ENSMUSG00000037640" "0.261039968159939"
"288" "ENSMUSG00000110243" "ENSMUSG00000091695" "0.227920063680122"
"289" "ENSMUSG00000117761" "ENSMUSG00000024429" "0.258575342536724"
"290" "ENSMUSG00000024429" "ENSMUSG00000038181" "0.258575342536724"
"291" "ENSMUSG00000111671" "ENSMUSG00000102633" "0.0463517057080755"
"292" "ENSMUSG00000111671" "ENSMUSG00000038733" "0.19000796901094"
"293" "ENSMUSG00000111671" "ENSMUSG00000049488" "0.0408342800614232"
"294" "ENSMUSG00000111671" "ENSMUSG00000006010" "0.0213215176780419"
"295" "ENSMUSG00000111671" "ENSMUSG00000086694" "0.0239751517523998"
"296" "ENSMUSG00000111671" "ENSMUSG00000030054" "0.169519771689146"
"297" "ENSMUSG00000046873" "ENSMUSG00000038770" "0.261039968159939"
"298" "ENSMUSG00000046873" "ENSMUSG00000114479" "0.261039968159939"
"299" "ENSMUSG00000032968" "ENSMUSG00000038828" "0.225925650012324"
"300" "ENSMUSG00000032968" "ENSMUSG00000085085" "0.159874332309724"
"301" "ENSMUSG00000032968" "ENSMUSG00000048264" "0.137655434775836"
"302" "ENSMUSG00000076918" "ENSMUSG00000113619" "0.159874332309724"
"303" "ENSMUSG00000076918" "ENSMUSG00000039774" "0.22076920060419"
"304" "ENSMUSG00000076918" "ENSMUSG00000063954" "0.13604814551817"
"305" "ENSMUSG00000053961" "ENSMUSG00000039914" "0.261039968159939"
"306" "ENSMUSG00000053961" "ENSMUSG00000024812" "0.227920063680122"
"307" "ENSMUSG00000087698" "ENSMUSG00000040025" "0.261039968159939"
"308" "ENSMUSG00000087698" "ENSMUSG00000084806" "0.227920063680122"
"309" "ENSMUSG00000108201" "ENSMUSG00000040648" "0.261039968159939"
"310" "ENSMUSG00000108201" "ENSMUSG00000044934" "0.227920063680122"
"311" "ENSMUSG00000032178" "ENSMUSG00000040657" "0.261039968159939"
"312" "ENSMUSG00000032178" "ENSMUSG00000052302" "0.261039968159939"
"313" "ENSMUSG00000016529" "ENSMUSG00000040697" "0.261039968159939"
"314" "ENSMUSG00000016529" "ENSMUSG00000085288" "0.261039968159939"
"315" "ENSMUSG00000050015" "ENSMUSG00000042446" "0.258575342536724"
"316" "ENSMUSG00000050015" "ENSMUSG00000098103" "0.232849314926553"
"317" "ENSMUSG00000078919" "ENSMUSG00000043483" "0.225925650012324"
"318" "ENSMUSG00000078919" "ENSMUSG00000118590" "0.13604814551817"
"319" "ENSMUSG00000078919" "ENSMUSG00000097983" "0.119727236779756"
"320" "ENSMUSG00000039959" "ENSMUSG00000043964" "0.261039968159939"
"321" "ENSMUSG00000039959" "ENSMUSG00000014232" "0.261039968159939"
"322" "ENSMUSG00000093525" "ENSMUSG00000044313" "0.170218001328241"
"323" "ENSMUSG00000093525" "ENSMUSG00000071655" "0.0967359183862396"
"324" "ENSMUSG00000093525" "ENSMUSG00000045034" "0.110439719342388"
"325" "ENSMUSG00000093525" "ENSMUSG00000039031" "0.160380903299729"
"326" "ENSMUSG00000022505" "ENSMUSG00000054759" "0.157592354423797"
"327" "ENSMUSG00000022505" "ENSMUSG00000045312" "0.174356407912693"
"328" "ENSMUSG00000022505" "ENSMUSG00000003309" "0.153686011924996"
"329" "ENSMUSG00000022505" "ENSMUSG00000054759" "0.157592354423797"
"330" "ENSMUSG00000054759" "ENSMUSG00000045312" "0.174356407912693"
"331" "ENSMUSG00000054759" "ENSMUSG00000003309" "0.153686011924996"
"332" "ENSMUSG00000083392" "ENSMUSG00000046160" "0.261039968159939"
"333" "ENSMUSG00000083392" "ENSMUSG00000000708" "0.227920063680122"
"334" "ENSMUSG00000105706" "ENSMUSG00000046845" "0.261039968159939"
"335" "ENSMUSG00000105706" "ENSMUSG00000039545" "0.261039968159939"
"336" "ENSMUSG00000060890" "ENSMUSG00000047090" "0.261039968159939"
"337" "ENSMUSG00000060890" "ENSMUSG00000103307" "0.261039968159939"
"338" "ENSMUSG00000088185" "ENSMUSG00000021485" "0.16664746618262"
"339" "ENSMUSG00000088185" "ENSMUSG00000047545" "0.22077146630411"
"340" "ENSMUSG00000088185" "ENSMUSG00000101764" "0.134839495132022"
"341" "ENSMUSG00000028185" "ENSMUSG00000047643" "0.261039968159939"
"342" "ENSMUSG00000028185" "ENSMUSG00000108305" "0.227920063680122"
"343" "ENSMUSG00000099503" "ENSMUSG00000047652" "0.261571268365711"
"344" "ENSMUSG00000099503" "ENSMUSG00000096387" "0.260298895266735"
"345" "ENSMUSG00000097254" "ENSMUSG00000078850" "0.258575342536724"
"346" "ENSMUSG00000097254" "ENSMUSG00000048065" "0.258575342536724"
"347" "ENSMUSG00000070101" "ENSMUSG00000048379" "0.261039968159939"
"348" "ENSMUSG00000070101" "ENSMUSG00000029875" "0.227920063680122"
"349" "ENSMUSG00000058568" "ENSMUSG00000060244" "0.0880246904194538"
"350" "ENSMUSG00000058568" "ENSMUSG00000048647" "0.221505310107676"
"351" "ENSMUSG00000058568" "ENSMUSG00000075605" "0.0803326608929481"
"352" "ENSMUSG00000058568" "ENSMUSG00000023791" "0.0187708356149174"
"353" "ENSMUSG00000058568" "ENSMUSG00000081952" "0.0404980321661481"
"354" "ENSMUSG00000058568" "ENSMUSG00000022434" "0.0216128814681513"
"355" "ENSMUSG00000006724" "ENSMUSG00000048905" "0.19408237835923"
"356" "ENSMUSG00000006724" "ENSMUSG00000079139" "0.152887447260203"
"357" "ENSMUSG00000006724" "ENSMUSG00000081894" "0.152871940048478"
